ral_id|query_id|kernel_id|input_num_rows|input_num_bytes|output_num_rows|output_num_bytes|event_type|timestamp_begin|timestamp_end
0|1115485788|3|1216876|9735008|1216876|9735008|compute|1600753721099|1600753721099
0|1115485788|3|1216876|9735008|1216876|9735008|compute|1600753721136|1600753721136
0|1115485788|3|1216876|9735008|1216876|9735008|compute|1600753721136|1600753721136
0|1115485788|3|1216876|9735008|1216876|9735008|compute|1600753721158|1600753721158
0|1115485788|3|1216876|9735008|1216876|9735008|compute|1600753721178|1600753721178
0|1115485788|3|1216876|9735008|1216876|9735008|compute|1600753721178|1600753721178
0|1115485788|3|1216876|9735008|1216876|9735008|compute|1600753721207|1600753721207
0|1115485788|3|1216876|9735008|1216876|9735008|compute|1600753721213|1600753721213
0|1115485788|3|1216876|9735008|1216876|9735008|compute|1600753721213|1600753721213
0|1115485788|3|1216876|9735008|1216876|9735008|compute|1600753721235|1600753721235
0|1115485788|3|1216876|9735008|1216876|9735008|compute|1600753721266|1600753721266
0|1115485788|3|1216875|9735000|1216875|9735000|compute|1600753721272|1600753721272
0|1115485788|3|1216876|9735008|1216876|9735008|compute|1600753721284|1600753721284
0|1115485788|3|1216876|9735008|1216876|9735008|compute|1600753721284|1600753721284
0|1115485788|3|1216876|9735008|1216876|9735008|compute|1600753721299|1600753721299
0|1115485788|3|1216876|9735008|1216876|9735008|compute|1600753721343|1600753721343
0|1115485788|3|1216876|9735008|1216876|9735008|compute|1600753721349|1600753721349
0|1115485788|3|1216876|9735008|1216876|9735008|compute|1600753721355|1600753721355
0|1115485788|3|1216876|9735008|1216876|9735008|compute|1600753721355|1600753721355
0|1115485788|3|1216876|9735008|1216876|9735008|compute|1600753721369|1600753721369
0|1115485788|2|48675039|389400312|48675039|48675039|compute|1600753721371|1600753721372
0|1115485788|1|48675039|48675039|1|8|compute|1600753721372|1600753721372
0|1115485788|0|1|8|1|8|compute|1600753721372|1600753721373
0|2104635874|3|1216876|9735008|1216876|9735008|compute|1600753751712|1600753751712
0|2104635874|3|1216876|9735008|1216876|9735008|compute|1600753751737|1600753751737
0|2104635874|3|1216876|9735008|1216876|9735008|compute|1600753751737|1600753751737
0|2104635874|3|1216876|9735008|1216876|9735008|compute|1600753751748|1600753751748
0|2104635874|3|1216876|9735008|1216876|9735008|compute|1600753751757|1600753751757
0|2104635874|3|1216876|9735008|1216876|9735008|compute|1600753751837|1600753751837
0|2104635874|3|1216876|9735008|1216876|9735008|compute|1600753751837|1600753751837
0|2104635874|3|1216876|9735008|1216876|9735008|compute|1600753751837|1600753751837
0|2104635874|3|1216876|9735008|1216876|9735008|compute|1600753751837|1600753751837
0|2104635874|3|1216876|9735008|1216876|9735008|compute|1600753751899|1600753751899
0|2104635874|3|1216876|9735008|1216876|9735008|compute|1600753751899|1600753751899
0|2104635874|3|1216876|9735008|1216876|9735008|compute|1600753751899|1600753751899
0|2104635874|3|1216876|9735008|1216876|9735008|compute|1600753751900|1600753751900
0|2104635874|3|1216876|9735008|1216876|9735008|compute|1600753751952|1600753751952
0|2104635874|3|1216876|9735008|1216876|9735008|compute|1600753751958|1600753751958
0|2104635874|3|1216876|9735008|1216876|9735008|compute|1600753751958|1600753751958
0|2104635874|3|1216876|9735008|1216876|9735008|compute|1600753751958|1600753751958
0|2104635874|3|1216876|9735008|1216876|9735008|compute|1600753751997|1600753751997
0|2104635874|3|1216876|9735008|1216876|9735008|compute|1600753752015|1600753752015
0|2104635874|3|1216876|9735008|1216876|9735008|compute|1600753752015|1600753752015
0|2104635874|3|1216876|9735008|1216876|9735008|compute|1600753752015|1600753752015
0|2104635874|3|1216876|9735008|1216876|9735008|compute|1600753752038|1600753752038
0|2104635874|3|1216876|9735008|1216876|9735008|compute|1600753752060|1600753752060
0|2104635874|3|1216876|9735008|1216876|9735008|compute|1600753752074|1600753752074
0|2104635874|3|1216876|9735008|1216876|9735008|compute|1600753752086|1600753752086
0|2104635874|3|1216876|9735008|1216876|9735008|compute|1600753752086|1600753752086
0|2104635874|3|1216876|9735008|1216876|9735008|compute|1600753752115|1600753752115
0|2104635874|3|1216876|9735008|1216876|9735008|compute|1600753752115|1600753752115
0|2104635874|3|1216876|9735008|1216876|9735008|compute|1600753752153|1600753752153
0|2104635874|3|1216876|9735008|1216876|9735008|compute|1600753752165|1600753752165
0|2104635874|3|1216876|9735008|1216876|9735008|compute|1600753752165|1600753752165
0|2104635874|3|1216875|9735000|1216875|9735000|compute|1600753752180|1600753752180
0|2104635874|3|1216876|9735008|1216876|9735008|compute|1600753752202|1600753752202
0|2104635874|3|1216876|9735008|1216876|9735008|compute|1600753752222|1600753752222
0|2104635874|3|1216876|9735008|1216876|9735008|compute|1600753752222|1600753752222
0|2104635874|3|1216876|9735008|1216876|9735008|compute|1600753752237|1600753752237
0|2104635874|3|1216876|9735008|1216876|9735008|compute|1600753752279|1600753752279
0|2104635874|3|1216876|9735008|1216876|9735008|compute|1600753752279|1600753752279
0|2104635874|3|1216876|9735008|1216876|9735008|compute|1600753752279|1600753752279
0|2104635874|3|1216876|9735008|1216876|9735008|compute|1600753752285|1600753752285
0|2104635874|2|48675039|389400312|48675039|48675039|compute|1600753752287|1600753752288
0|2104635874|1|48675039|48675039|1|8|compute|1600753752288|1600753752288
0|2104635874|0|1|8|1|8|compute|1600753752288|1600753752288
0|945842022|3|1216876|9735008|1216876|9735008|compute|1600792149911|1600792149911
0|945842022|3|1216876|9735008|1216876|9735008|compute|1600792149931|1600792149931
0|945842022|3|1216876|9735008|1216876|9735008|compute|1600792149951|1600792149951
0|945842022|3|1216876|9735008|1216876|9735008|compute|1600792149980|1600792149980
0|945842022|3|1216876|9735008|1216876|9735008|compute|1600792149980|1600792149980
0|945842022|3|1216876|9735008|1216876|9735008|compute|1600792150000|1600792150001
0|945842022|3|1216876|9735008|1216876|9735008|compute|1600792150049|1600792150049
0|945842022|3|1216876|9735008|1216876|9735008|compute|1600792150049|1600792150049
0|945842022|3|1216876|9735008|1216876|9735008|compute|1600792150060|1600792150060
0|945842022|3|1216876|9735008|1216876|9735008|compute|1600792150069|1600792150069
0|945842022|3|1216876|9735008|1216876|9735008|compute|1600792150120|1600792150120
0|945842022|3|1216876|9735008|1216876|9735008|compute|1600792150146|1600792150146
0|945842022|3|1216876|9735008|1216876|9735008|compute|1600792150146|1600792150146
0|945842022|3|1216876|9735008|1216876|9735008|compute|1600792150158|1600792150158
0|945842022|3|1216876|9735008|1216876|9735008|compute|1600792150158|1600792150158
0|945842022|3|1216876|9735008|1216876|9735008|compute|1600792150188|1600792150188
0|945842022|3|1216876|9735008|1216876|9735008|compute|1600792150195|1600792150195
0|945842022|3|1216876|9735008|1216876|9735008|compute|1600792150217|1600792150217
0|945842022|3|1216876|9735008|1216876|9735008|compute|1600792150237|1600792150237
0|945842022|3|1216876|9735008|1216876|9735008|compute|1600792150237|1600792150237
0|945842022|3|1216876|9735008|1216876|9735008|compute|1600792150251|1600792150252
0|945842022|3|1216876|9735008|1216876|9735008|compute|1600792150274|1600792150274
0|945842022|3|1216876|9735008|1216876|9735008|compute|1600792150288|1600792150288
0|945842022|3|1216876|9735008|1216876|9735008|compute|1600792150308|1600792150308
0|945842022|3|1216876|9735008|1216876|9735008|compute|1600792150316|1600792150316
0|945842022|3|1216876|9735008|1216876|9735008|compute|1600792150322|1600792150322
0|945842022|3|1216876|9735008|1216876|9735008|compute|1600792150336|1600792150336
0|945842022|3|1216876|9735008|1216876|9735008|compute|1600792150351|1600792150351
0|945842022|3|1216876|9735008|1216876|9735008|compute|1600792150373|1600792150373
0|945842022|3|1216876|9735008|1216876|9735008|compute|1600792150393|1600792150393
0|945842022|3|1216875|9735000|1216875|9735000|compute|1600792150393|1600792150393
0|945842022|3|1216876|9735008|1216876|9735008|compute|1600792150407|1600792150407
0|945842022|3|1216876|9735008|1216876|9735008|compute|1600792150429|1600792150429
0|945842022|3|1216876|9735008|1216876|9735008|compute|1600792150444|1600792150444
0|945842022|3|1216876|9735008|1216876|9735008|compute|1600792150464|1600792150464
0|945842022|3|1216876|9735008|1216876|9735008|compute|1600792150472|1600792150472
0|945842022|3|1216876|9735008|1216876|9735008|compute|1600792150484|1600792150484
0|945842022|3|1216876|9735008|1216876|9735008|compute|1600792150484|1600792150484
0|945842022|3|1216876|9735008|1216876|9735008|compute|1600792150512|1600792150512
0|945842022|3|1216876|9735008|1216876|9735008|compute|1600792150512|1600792150512
0|945842022|2|48675039|389400312|48675039|48675039|compute|1600792150514|1600792150515
0|945842022|1|48675039|48675039|1|8|compute|1600792150515|1600792150515
0|945842022|0|1|8|1|8|compute|1600792150515|1600792150515
0|894101908|1|1216876|30421900|1216876|30421900|compute|1600792176395|1600792176395
0|894101908|0|1216876|30421900|10|250|compute|1600792176395|1600792176395
0|1062368339|3|1216876|9735008|1216876|9735008|compute|1600792197976|1600792197976
0|1062368339|3|1216876|9735008|1216876|9735008|compute|1600792197993|1600792197993
0|1062368339|3|1216876|9735008|1216876|9735008|compute|1600792198005|1600792198005
0|1062368339|3|1216876|9735008|1216876|9735008|compute|1600792198014|1600792198014
0|1062368339|3|1216876|9735008|1216876|9735008|compute|1600792198034|1600792198034
0|1062368339|3|1216876|9735008|1216876|9735008|compute|1600792198064|1600792198064
0|1062368339|3|1216876|9735008|1216876|9735008|compute|1600792198080|1600792198080
0|1062368339|3|1216876|9735008|1216876|9735008|compute|1600792198103|1600792198103
0|1062368339|3|1216876|9735008|1216876|9735008|compute|1600792198103|1600792198103
0|1062368339|3|1216876|9735008|1216876|9735008|compute|1600792198126|1600792198126
0|1062368339|3|1216876|9735008|1216876|9735008|compute|1600792198127|1600792198127
0|1062368339|3|1216876|9735008|1216876|9735008|compute|1600792198177|1600792198177
0|1062368339|3|1216876|9735008|1216876|9735008|compute|1600792198177|1600792198177
0|1062368339|3|1216876|9735008|1216876|9735008|compute|1600792198191|1600792198191
0|1062368339|3|1216876|9735008|1216876|9735008|compute|1600792198192|1600792198192
0|1062368339|3|1216876|9735008|1216876|9735008|compute|1600792198235|1600792198235
0|1062368339|3|1216876|9735008|1216876|9735008|compute|1600792198256|1600792198256
0|1062368339|3|1216876|9735008|1216876|9735008|compute|1600792198256|1600792198256
0|1062368339|3|1216876|9735008|1216876|9735008|compute|1600792198256|1600792198256
0|1062368339|3|1216876|9735008|1216876|9735008|compute|1600792198279|1600792198279
0|1062368339|3|1216876|9735008|1216876|9735008|compute|1600792198301|1600792198301
0|1062368339|3|1216876|9735008|1216876|9735008|compute|1600792198307|1600792198307
0|1062368339|3|1216876|9735008|1216876|9735008|compute|1600792198329|1600792198329
0|1062368339|3|1216876|9735008|1216876|9735008|compute|1600792198343|1600792198343
0|1062368339|3|1216876|9735008|1216876|9735008|compute|1600792198357|1600792198357
0|1062368339|3|1216876|9735008|1216876|9735008|compute|1600792198372|1600792198372
0|1062368339|3|1216876|9735008|1216876|9735008|compute|1600792198392|1600792198392
0|1062368339|3|1216876|9735008|1216876|9735008|compute|1600792198400|1600792198400
0|1062368339|3|1216876|9735008|1216876|9735008|compute|1600792198412|1600792198412
0|1062368339|3|1216876|9735008|1216876|9735008|compute|1600792198412|1600792198412
0|1062368339|3|1216875|9735000|1216875|9735000|compute|1600792198450|1600792198450
0|1062368339|3|1216876|9735008|1216876|9735008|compute|1600792198468|1600792198468
0|1062368339|3|1216876|9735008|1216876|9735008|compute|1600792198469|1600792198469
0|1062368339|3|1216876|9735008|1216876|9735008|compute|1600792198476|1600792198476
0|1062368339|3|1216876|9735008|1216876|9735008|compute|1600792198483|1600792198483
0|1062368339|3|1216876|9735008|1216876|9735008|compute|1600792198513|1600792198513
0|1062368339|3|1216876|9735008|1216876|9735008|compute|1600792198534|1600792198534
0|1062368339|3|1216876|9735008|1216876|9735008|compute|1600792198539|1600792198540
0|1062368339|3|1216876|9735008|1216876|9735008|compute|1600792198547|1600792198548
0|1062368339|3|1216876|9735008|1216876|9735008|compute|1600792198554|1600792198554
0|1062368339|2|48675039|389400312|48675039|48675039|compute|1600792198556|1600792198557
0|1062368339|1|48675039|48675039|1|8|compute|1600792198557|1600792198557
0|1062368339|0|1|8|1|8|compute|1600792198557|1600792198557
0|480070447|3|1216876|9735008|1216876|9735008|compute|1600792207546|1600792207546
0|480070447|3|1216876|9735008|1216876|9735008|compute|1600792207564|1600792207564
0|480070447|3|1216876|9735008|1216876|9735008|compute|1600792207564|1600792207564
0|480070447|3|1216876|9735008|1216876|9735008|compute|1600792207573|1600792207573
0|480070447|3|1216876|9735008|1216876|9735008|compute|1600792207626|1600792207626
0|480070447|3|1216876|9735008|1216876|9735008|compute|1600792207635|1600792207635
0|480070447|3|1216876|9735008|1216876|9735008|compute|1600792207652|1600792207652
0|480070447|3|1216876|9735008|1216876|9735008|compute|1600792207664|1600792207664
0|480070447|3|1216876|9735008|1216876|9735008|compute|1600792207683|1600792207683
0|480070447|3|1216876|9735008|1216876|9735008|compute|1600792207719|1600792207719
0|480070447|3|1216876|9735008|1216876|9735008|compute|1600792207720|1600792207720
0|480070447|3|1216876|9735008|1216876|9735008|compute|1600792207732|1600792207732
0|480070447|3|1216876|9735008|1216876|9735008|compute|1600792207732|1600792207732
0|480070447|3|1216876|9735008|1216876|9735008|compute|1600792207771|1600792207771
0|480070447|3|1216876|9735008|1216876|9735008|compute|1600792207783|1600792207783
0|480070447|3|1216876|9735008|1216876|9735008|compute|1600792207783|1600792207783
0|480070447|3|1216876|9735008|1216876|9735008|compute|1600792207797|1600792207797
0|480070447|3|1216876|9735008|1216876|9735008|compute|1600792207819|1600792207819
0|480070447|3|1216876|9735008|1216876|9735008|compute|1600792207845|1600792207845
0|480070447|3|1216876|9735008|1216876|9735008|compute|1600792207845|1600792207845
0|480070447|3|1216876|9735008|1216876|9735008|compute|1600792207845|1600792207845
0|480070447|3|1216876|9735008|1216876|9735008|compute|1600792207884|1600792207884
0|480070447|3|1216876|9735008|1216876|9735008|compute|1600792207902|1600792207902
0|480070447|3|1216876|9735008|1216876|9735008|compute|1600792207902|1600792207902
0|480070447|3|1216876|9735008|1216876|9735008|compute|1600792207902|1600792207902
0|480070447|3|1216876|9735008|1216876|9735008|compute|1600792207925|1600792207925
0|480070447|3|1216876|9735008|1216876|9735008|compute|1600792207960|1600792207960
0|480070447|3|1216876|9735008|1216876|9735008|compute|1600792207960|1600792207960
0|480070447|3|1216876|9735008|1216876|9735008|compute|1600792207973|1600792207973
0|480070447|3|1216876|9735008|1216876|9735008|compute|1600792207973|1600792207973
0|480070447|3|1216876|9735008|1216876|9735008|compute|1600792207995|1600792207995
0|480070447|3|1216875|9735000|1216875|9735000|compute|1600792208031|1600792208031
0|480070447|3|1216876|9735008|1216876|9735008|compute|1600792208031|1600792208031
0|480070447|3|1216876|9735008|1216876|9735008|compute|1600792208044|1600792208044
0|480070447|3|1216876|9735008|1216876|9735008|compute|1600792208052|1600792208052
0|480070447|3|1216876|9735008|1216876|9735008|compute|1600792208066|1600792208066
0|480070447|3|1216876|9735008|1216876|9735008|compute|1600792208080|1600792208080
0|480070447|3|1216876|9735008|1216876|9735008|compute|1600792208094|1600792208094
0|480070447|3|1216876|9735008|1216876|9735008|compute|1600792208108|1600792208108
0|480070447|3|1216876|9735008|1216876|9735008|compute|1600792208114|1600792208114
0|480070447|2|48675039|389400312|48675039|48675039|compute|1600792208116|1600792208117
0|480070447|1|48675039|48675039|1|8|compute|1600792208117|1600792208117
0|480070447|0|1|8|1|8|compute|1600792208117|1600792208117
0|1815791814|3|1216876|9735008|1216876|9735008|compute|1600792213707|1600792213707
0|1815791814|3|1216876|9735008|1216876|9735008|compute|1600792213733|1600792213733
0|1815791814|3|1216876|9735008|1216876|9735008|compute|1600792213733|1600792213733
0|1815791814|3|1216876|9735008|1216876|9735008|compute|1600792213733|1600792213733
0|1815791814|3|1216876|9735008|1216876|9735008|compute|1600792213764|1600792213764
0|1815791814|3|1216876|9735008|1216876|9735008|compute|1600792213815|1600792213815
0|1815791814|3|1216876|9735008|1216876|9735008|compute|1600792213824|1600792213824
0|1815791814|3|1216876|9735008|1216876|9735008|compute|1600792213824|1600792213824
0|1815791814|3|1216876|9735008|1216876|9735008|compute|1600792213832|1600792213832
0|1815791814|3|1216876|9735008|1216876|9735008|compute|1600792213887|1600792213887
0|1815791814|3|1216876|9735008|1216876|9735008|compute|1600792213904|1600792213904
0|1815791814|3|1216876|9735008|1216876|9735008|compute|1600792213912|1600792213912
0|1815791814|3|1216876|9735008|1216876|9735008|compute|1600792213918|1600792213918
0|1815791814|3|1216876|9735008|1216876|9735008|compute|1600792213924|1600792213924
0|1815791814|3|1216876|9735008|1216876|9735008|compute|1600792213947|1600792213947
0|1815791814|3|1216876|9735008|1216876|9735008|compute|1600792213969|1600792213969
0|1815791814|3|1216876|9735008|1216876|9735008|compute|1600792213989|1600792213989
0|1815791814|3|1216876|9735008|1216876|9735008|compute|1600792213995|1600792213995
0|1815791814|3|1216876|9735008|1216876|9735008|compute|1600792213995|1600792213995
0|1815791814|3|1216876|9735008|1216876|9735008|compute|1600792214010|1600792214010
0|1815791814|3|1216876|9735008|1216876|9735008|compute|1600792214047|1600792214047
0|1815791814|3|1216876|9735008|1216876|9735008|compute|1600792214060|1600792214060
0|1815791814|3|1216876|9735008|1216876|9735008|compute|1600792214068|1600792214068
0|1815791814|3|1216876|9735008|1216876|9735008|compute|1600792214080|1600792214080
0|1815791814|3|1216876|9735008|1216876|9735008|compute|1600792214088|1600792214088
0|1815791814|3|1216876|9735008|1216876|9735008|compute|1600792214102|1600792214103
0|1815791814|3|1216876|9735008|1216876|9735008|compute|1600792214139|1600792214139
0|1815791814|3|1216876|9735008|1216876|9735008|compute|1600792214145|1600792214145
0|1815791814|3|1216876|9735008|1216876|9735008|compute|1600792214151|1600792214151
0|1815791814|3|1216876|9735008|1216876|9735008|compute|1600792214152|1600792214152
0|1815791814|3|1216876|9735008|1216876|9735008|compute|1600792214190|1600792214190
0|1815791814|3|1216876|9735008|1216876|9735008|compute|1600792214208|1600792214208
0|1815791814|3|1216876|9735008|1216876|9735008|compute|1600792214208|1600792214208
0|1815791814|3|1216875|9735000|1216875|9735000|compute|1600792214216|1600792214216
0|1815791814|3|1216876|9735008|1216876|9735008|compute|1600792214222|1600792214222
0|1815791814|3|1216876|9735008|1216876|9735008|compute|1600792214259|1600792214259
0|1815791814|3|1216876|9735008|1216876|9735008|compute|1600792214259|1600792214259
0|1815791814|3|1216876|9735008|1216876|9735008|compute|1600792214273|1600792214273
0|1815791814|3|1216876|9735008|1216876|9735008|compute|1600792214287|1600792214287
0|1815791814|3|1216876|9735008|1216876|9735008|compute|1600792214293|1600792214293
0|1815791814|2|48675039|389400312|48675039|48675039|compute|1600792214295|1600792214295
0|1815791814|1|48675039|48675039|1|8|compute|1600792214295|1600792214296
0|1815791814|0|1|8|1|8|compute|1600792214296|1600792214296
0|1732054543|3|1216876|9735008|1216876|9735008|compute|1600792229153|1600792229153
0|1732054543|3|1216876|9735008|1216876|9735008|compute|1600792229153|1600792229153
0|1732054543|3|1216876|9735008|1216876|9735008|compute|1600792229153|1600792229153
0|1732054543|3|1216876|9735008|1216876|9735008|compute|1600792229154|1600792229154
0|1732054543|3|1216876|9735008|1216876|9735008|compute|1600792229226|1600792229226
0|1732054543|3|1216876|9735008|1216876|9735008|compute|1600792229226|1600792229226
0|1732054543|3|1216876|9735008|1216876|9735008|compute|1600792229227|1600792229227
0|1732054543|3|1216876|9735008|1216876|9735008|compute|1600792229247|1600792229247
0|1732054543|3|1216876|9735008|1216876|9735008|compute|1600792229290|1600792229290
0|1732054543|3|1216876|9735008|1216876|9735008|compute|1600792229307|1600792229307
0|1732054543|3|1216876|9735008|1216876|9735008|compute|1600792229307|1600792229307
0|1732054543|3|1216876|9735008|1216876|9735008|compute|1600792229327|1600792229327
0|1732054543|3|1216876|9735008|1216876|9735008|compute|1600792229368|1600792229368
0|1732054543|3|1216876|9735008|1216876|9735008|compute|1600792229374|1600792229374
0|1732054543|3|1216876|9735008|1216876|9735008|compute|1600792229380|1600792229380
0|1732054543|3|1216876|9735008|1216876|9735008|compute|1600792229380|1600792229380
0|1732054543|3|1216876|9735008|1216876|9735008|compute|1600792229419|1600792229419
0|1732054543|3|1216876|9735008|1216876|9735008|compute|1600792229425|1600792229425
0|1732054543|3|1216876|9735008|1216876|9735008|compute|1600792229431|1600792229431
0|1732054543|3|1216876|9735008|1216876|9735008|compute|1600792229437|1600792229437
0|1732054543|3|1216876|9735008|1216876|9735008|compute|1600792229476|1600792229476
0|1732054543|3|1216876|9735008|1216876|9735008|compute|1600792229488|1600792229488
0|1732054543|3|1216876|9735008|1216876|9735008|compute|1600792229496|1600792229496
0|1732054543|3|1216876|9735008|1216876|9735008|compute|1600792229516|1600792229516
0|1732054543|3|1216876|9735008|1216876|9735008|compute|1600792229516|1600792229516
0|1732054543|3|1216876|9735008|1216876|9735008|compute|1600792229531|1600792229531
0|1732054543|3|1216876|9735008|1216876|9735008|compute|1600792229566|1600792229566
0|1732054543|3|1216876|9735008|1216876|9735008|compute|1600792229567|1600792229567
0|1732054543|3|1216876|9735008|1216876|9735008|compute|1600792229579|1600792229579
0|1732054543|3|1216876|9735008|1216876|9735008|compute|1600792229579|1600792229579
0|1732054543|3|1216875|9735000|1216875|9735000|compute|1600792229602|1600792229602
0|1732054543|3|1216876|9735008|1216876|9735008|compute|1600792229624|1600792229624
0|1732054543|3|1216876|9735008|1216876|9735008|compute|1600792229638|1600792229638
0|1732054543|3|1216876|9735008|1216876|9735008|compute|1600792229658|1600792229658
0|1732054543|3|1216876|9735008|1216876|9735008|compute|1600792229658|1600792229658
0|1732054543|3|1216876|9735008|1216876|9735008|compute|1600792229673|1600792229673
0|1732054543|3|1216876|9735008|1216876|9735008|compute|1600792229709|1600792229709
0|1732054543|3|1216876|9735008|1216876|9735008|compute|1600792229714|1600792229714
0|1732054543|3|1216876|9735008|1216876|9735008|compute|1600792229720|1600792229720
0|1732054543|3|1216876|9735008|1216876|9735008|compute|1600792229721|1600792229721
0|1732054543|2|48675039|389400312|48675039|48675039|compute|1600792229723|1600792229723
0|1732054543|1|48675039|48675039|1|8|compute|1600792229723|1600792229724
